review,rate
"Bình thường khách sạn sẽ tặng kèm 2 chai nước free. Nhưng lúc trả phòng tôi hơi bất ngờ, có hỏi lại 2 lần bạn lễ tân vẫn bảo tính phí. Nguồn nước có mùi khó tắm rửa. Trong phòng chưa được dọn dẹp sạch sẽ À ở đây còn dùng tivi đời cũ 199x và không có đồ công nghệ hiện đại, mọi người nên cân nhắc trước khi book.",5.7

"Nhân viên khách sạn thân thiện, lịch sự, dễ chịu. Tuy nhiên mình đặt 3 đêm mà 2 đêm đầu tiên khách sạn xếp cho mình 2 phòng ở dãy cũ, phòng ẩm, nhà vệ sinh không sạch. Chỉ có ngày thứ 3 thì kháchsạn mới đổi phòng ra phía trước cho mình. Phòng đêm thứ 3 thì có vẻ dùng cho khách thuê giờ ngắn hạng nên có ghế tình nhân nhưng toilet bám cặn dơ lắm. Góp ý để khách sạn thay đổi",6.9

Khách sạn không được như trong hình. Khách sạn có vẻ xún cấp,6

"Khách sạn xuống cấp nhanh quá, tết năm ngoái rất ok. Năm nay quay lại, thiết bị xuống cấp, phòng hôi, ngủ không ngon giấc.",6.3

"Gần 4h chiều mới nhận được phòng, phòng không sạch sẽ, không có điện thoại...",4.5

"Phòng bé, cũ, sàn nhà vệ sinh gạch trơn trượt dễ ngã. Không có view. Chúng tôi được đổi sang phòng khác cũng không khá hơn. Đồ ăn sáng cũng khá đơn điệu. Đi ra bờ biển rất xa. Nói chung là chưa xứng với tiêu chuẩn 3*.",6.1

"Khách sạn nên làm việc lại công tác buồng phòng, chăn ra gối vàng khè, ẩm mốc nhìn cái gối + chăn vàng mà không muốn nằm luôn ấy. Nhà vệ sinh không có lỗ thoát nước dưới nền nhà. chỉ có lỗ thoát nước trong bồn tắm, nên nước cứ bì bõm. Nhìn khách sạn bên ngoài to đẹp mà không ngờ công tác chuẩn bị buồng phòng tệ đến vậy",4.8

"Phòng sạch sẽ , nhân viên nhiệt tình . Nhưng khi ngày thứ 2 của kỳ nghỉ khi ăn buffet sáng thì không có chỗ ngồi , có phản ánh nhân viên ở đó nhưng họ thờ ơ không quan tâm sắp xếp giúp . Cũng không giải thích gì . Tôi rất không hài lòng về thái độ của họ .",5.9

phòng ốc ok sạch sẽ nhưng cô quản lý golden 3 quá đáng mình ở lại tu 4g tới 8g tính thêm 1 ngày chứ không phải 50%. vì đợi chuyen bay.,7.3

Cơ sở vật chất mới. Nhân viên ít.,6.8

phong thi ko te nhung khuon vien khach san rat te,6

"Nó thích 4 sao, không thể 5 sao. Kém ăn sáng, phòng không sạch sẽ như 5 sao",6.3

"phòng đẹp nhưng nơi ăn hơi chán, ngày nào cũng ăn bánh mì chỉ có mỗi món canh thì thay đổi mỗi ngày",7.3

"Đặt phòng family room (2 bedroom), trên hình ảnh thi có phòng khách và sofa, trong khi nhạn phòng không có, bảo là hình ảnh của căn hộ trên lầu 9. Lừa đảo",4.5

"Bạn nam nhân viên lễ tân không thân thiện cho lắm. Phòng có mùi gỗ khá khó chịu, mỗi lần đi từ ngoài về là mùi xộc vô mũi nên mình phải bật máy lạnh liền để bớt mùi đi. Đồ ăn sáng không đặc sắc.",6

"Dù được đổi đến phòng thứ 2 vẫn có mùi. Vài chỗ tường hơi mốc. Ăn sáng cũng tạm. Phòng rộng, thoáng, giường rộng là ưu điểm. Tạm ổn cho 1 đêm nghỉ",6.6

"Phòng không được sạch, giường mền gối có mùi hôi kiểu lâu người dùng chưa thay. Nhà vệ sinh, nhà tắm không sạch, dùng chung nam nữ mùi thuốc lá rất hôi. Kính ngăn cách giữa các phòng không được kín đáo.",5.1

Sự cố Bị mất điện và tiếng ồn xung quanh,6.1

mùi phòng khó chịu - gây mất thiện cảm ban đầu. Đề xuất hostel dùng khử mùi phòng sau 12h,5.8

Treo đầu dê bán thịt chó thôi. Mình đặt phòng 27m2 nó thấy có 2 người đưa vô phòng 20m2. Mình không chịu kiện khách sạn thì nó nói phòng của mình đặt là phòng Family cho gia đình và nói là đã đưa đúng phòng cho mình. Mình gây với khách sạn 1 hồi mấy tiếng sau mới chịu đổi phòng mình đặt với cái danh là em up cho anh free sang phòng Family. :),5.6

"Phòng nhỏ, đèn tối, nhân viên lễ tân không nhiệt tình. Bữa sáng bình thường, không thay đổi món theo ngày",6

khách sạn đẹp vị trí tốt nhưng nhân viên quá tệ. mặt lúc nào cũng 1 mâm. nói chuyện chẳng thèm nhìn khách. lúc ở tới lúc về không thấy 1 lần mỉm cười,6

Trang mạng thì báo là 14h check in. trong khi đó bên hotel bảo không cần biết chỉ biết hotel có chính sách 15h mới được check in đó là quy định của hotel. nghe mà ức chế lỗi do cả 2 bên 🙄,5.6

"Phòng cách âm chán. Rất ầm ĩ, địa điểm thì ổn",6

"Khăn không sạch, trông có vẻ đã sử dụng quá lâu",6.5

Nhân viên lễ tân không niềm nở. Lúc vô check-in bellman xông xáo đến xách hộ hành lý nhưng khi về thì bellman nhìn và ngó ngơ trong khi mình phải vác vali xuống nhiều bậc cầu thang cao (có vẻ các anh chỉ muốn được tiền tip),6.6

Có 2 chú bảo vệ hay nhân viên gì đó mặt hình sự quá 😂,6

"Nội thất khá cũ, một bị hư hỏng như vòi sen, máy lạnh kêu ồ ồ như trực thăng, chảy nước. Phòng không có vài gói trà hoặc Nestle cafe miễn phí như các kháchsạn 3 sao khác. Cách âm kém, nửa đêm khách Trung Quốc về trễ ồn ào cả hành lang, còn bấm nhầm chuông phòng tôi. Bữa sáng cafe và nước cam không ngon, món bún nước thì ổn. Vị trí tốt.",6.1

Phòng khá là nhỏ vòi nước bị hư không hài lòng lắm,6.1

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

Khách sạn không đúng tiêu chuẩn 3 sao,6.1

Phòng tắm thiếu vòi xịt bồn cầu . Cách âm các phòng không tốt .,6.6

"Đã cố tình chọn cái Hotel có bể bơi rồi, đến nơi thì báo bể đang bảo trì, chán hẳn.",6.3

Phòng rất bụi. Giống như bụi vải từ chăn ga và rèm,5.9

"nhà vệ sinh bị tắc, đã sửa nhưng vẫn bị tắc lại",6.5

Giữ xe không mấy thiện cảm. Đồ ăn sáng khá ngon,6.8

Bảo vệ nhìn khách như người vô hình.,6.6

"Vị trí: Bình thường; Ăn sáng: nghèo nàn; Phòng ngủ: bình thường và đặc biệt có chuột trong phòng. Tôi ở 3 đêm, ngay sau đêm đầu tiên tôi đã phản ánh có chuột trong phòng, nhưng khách sạn không đổi phòng cũng như có biện pháp để bắt chuột.",6.1

"Phòng ốc tệ, dơ và bám mùi nồng nặc. Nhà vệ sinh hư, vòi nước không sử dụng đc. Phòng không hề giống ảnh một tí nào.",5.4

"Thiếu vật dụng, khách sạn có mùi cá khô, giường đôi nhưng rất nhỏ.",5.4

"Vệ sinh kém quá, đèn thì hỏng nên phòng rất tối",4.8

"Môi trường xung quanh. Khách sạn ô nhiễm, có mùi vô cùng",5.1

Nhân viên khách sạn tỏ thái độ không hài lòng khi chúng tôi book phòng qua app booking và cố tình nói những lời khiếm nhã. Tôi không hề hài lòng về điều này.,5.4

"Tiếp đón tốt , nhưng chưa sạch sẽ như a25 nơi khác, ga giường có vết bẩn, có lông trên giường khi tôi nhận phòng, áo ngủ có vết bẩn hình như chưa giặt. Vấn đề khác thì ok",6

"Kháchsạn không có cách âm, 8h sáng đang ngủ kháchsạn mở nhạc và nói chuyện rất lớn, không ngủ được, ngoài ra khách sạn sạch sẽ như trên hình",6.5

Khách sạn có thiết kế quạt hút thông gió ở góc phòng luôn hoạt động với âm lượng lớn ảnh hưởng trực tiếp đến giấc ngủ vào ban đêm,6

"Kháchsạn cũ, thiết bị hư nhiều, đèn nhà tắm hư mà không có nhânviên thay.",6.1

khách sạn có mở cửa đâu mà có trải nghiệm,6

"Chăn gối bẩn , không giặt sấy sạch sẽ , có vệt máu , vệt vàng",5.5

Hồ bơi không hoạt động. Không như mô tả,6.1

"Phòng ko cửa sổ ngộp lắm. Đổi phòng có cửa sổ thi phải bù tiền. Hình và thực tế đặt không khớp nhau. Khách sạn không gắn sao nhưng đoán khoảng 3 sao nhưng trên app  thì lại là 4 sao, không chính xác",6.6

"Phòng chật, nhiều muỗi. Những vật dụng cần thiết trong phòng không có, phải liên hệ nhân viên (giấy vệ sinh, phích nước nóng). Yêu cầu đặc biệt là nhận phòng lúc 10 giờ cho Đoàn tham quan nhưng 1 nhân viên tên không linh động. Chỉ có tôi gặp nhân viên Nhơn mới được nhận phòng lúc 07h. Giá tiền phòng không tương xứng với phòng thực tế. Điểm được là nhân viên Nhơn linh động với khách, bác bảo vệ nhanh nhẹn xách đồ cho khách. Sóng Xanh cần có sự cải thiện tốt hơn.",5.4

"Phòng không đươc như lúc đặt, chăm sóc tệ",6

"Đã đặt phòng trước 1 tháng và đã thanh toán rồi, vậy mà 9h tối đến check in lễ tân nói full phòng mấy hnay? Ủa vậy tính đuổi khách đi bơ vơ lúc tối muộn hay sao? Nói lý thì lễ tân nói ngồi chờ 1 chút, 5p sau thì vẫn có phòng cho mình (vậy tại sao lúc ban đầu lại nói full phòng?) Thật sự không hài lòng và sẽ không bao giờ quay lại",5.5

"Phòng ẩm, chăn dơ không sạch sẽ,không có ổ điện gần giường",5.6

"Khách sạn quá cũ kĩ, không tu sửa và nâng cấp.",6

Không có pass WiFi và nước trong phòng.,6.4

"Nội thất quá cũ, nhân viên lễ tân không nhận được thông tin về bk, gia phòng chưa bao gồm nước lọc ( phải mua thêm 10k/chai)",5.1

"Phòng thật sự rất tệ, mất thời gian check in vì nhân viên không nhận được booking.",5.1

Điều hoà không ổn định dù để 1 mức cố định lúc nóng lúc lạnh,6.4

"Khách sạn nhỏ, lối hành lang bé xíu, vị trí đi ra cầu rồng khá tiện nhưng không có view, bữa sáng ít đồ, hoa quả bị ruồi dấm bay la đà quanh, có món bánh cuốn ăn được",6.3

"Quá ồn ào về khuya, thức ăn dở, khách sạn không có bàn ủi đồ.",5.9

Phòng không khác gì nhà nghỉ!!,5.4

"Gần biển, phòng nhỏ, nhà vệ sinh không sạch và vòi nước bị hư",6.2

"Lúc đầu đặt là có buffe sáng, nhưng tới nhận phòng lại báo do dịch không có buffe, nếu vậy nên nói rõ cụ thể để khách hàng tránh hụt hẫng, còn lại phòng ok lắm",6

"Vị trí đẹp nhưng dịch vụ chưa tốt, phòng ốc bình thường.",5.8

"không dọn phòng, đồ thất lạc thì mất luôn, đồ ăn sáng nguội ngắt,…",5.1

"Mình đặt 2 phòng và đã thanh toán, check in 17h (khách sạn quy định 14h) nhưng được báo full phòng và ngồi đợi tí. Khách đến check in quá nhiều sau đó nên mình có nói để hành lý tại quầy để đi chơi và về nhận phòng sau. 
23h mình về thì họ báo hết luôn phòng, tiếp tục ngồi đợi thì được sắp xếp cho 1 phòng 2 giường. Lúc đã đó khuya roi nên đành nhận phòng thôi.
Ủa ủa tui đặt 2 phòng mà, tiền cũng đã thanh toán mà. Mọi người nhớ chừa ra nhé",5.9

"Khi đặt khách sạn trên web, em thấy khách sạn Nhật Minh là 4* nhưng thực tế là 3*. Hồ bơi không mở cửa kể cả khi được khách hàng yêu cầu. Mức giá thuê là hơn 1 triệu 2 nhưng nó không phù hợp với khả năng phục vụ. Theo như em tham khảo thì mức giá 3* chỉ tầm 7-800k.",5.6

"Khách sạn có vị trí khá tốt.. Tuy nhiên dịch vụ lại quá tệ.... Phòng ốc vệ sinh quá kém so với khách sạn 3,4 sao. Phải nói là dơ kinh khủng, không thể ở được. Mình nhận phòng và trả phòng sau 5p xem phòng. Chấp nhận bỏ hết tiền đã thanh toán. Và book 1 khách sạn khác gần đó. Mình thất vọng cực kì. Hình ảnh trên page mình xem nó không như ở ngoài. Phải nói là khác xa luôn. Hy vọng khách sạn sớm khắc phục tình trạng.",5.1

giá cao so với chất lượng phòng và dịch vụ,6

"Phòng ẩm thấp, đồ dùng đã hoen rỉ và bồn rửa mặt không sạch. Bên ngoài khi tới bốc lên mùi mắm vô cùng",5.5

Đặt lịch cho tôi không đúng ngày làm mất tiền oan,6

"Sạch sẽ đẹp đẽ nhân viên thân thiện. Chỉ có cái bữa sáng khá chán. Bánh bì trứng chiên thịt nguội, ko dọn phòng hằng ngày",8

Đi 4 người lớn đặt 3 phòng đã yêu cầu giường lớn không có nghĩa giường ghép 2 đềm vào thành giường lớn vì nằm 1 người giường như vậy không khác giường đơn và không thoải mái. Phản hồi lễ tân không xử lý được. View biển mà chỉ là phòng mặt cạnh thì không thấy biển. Nói chung 1 trải nghiệm quá tệ.,5.1

"Giá dịch vụ đi kèm đắt, phòng nội thất xuống cấp!",6.1
